"Distance","Longitude","Latitude","Elevation","Horizon","method","ID","Range"
4195.769362,35.318464,32.545691,-149,"eocene_Base","Source","NN'",NA
4684.585359,35.31667455,32.54156071,-172,"eocene_Base","Source","NN'",NA
5173.424687,35.31488526,32.5374304,-219,"eocene_Base","Source","NN'",NA
5662.281303,35.31309614,32.53330006,-206,"eocene_Base","Source","NN'",NA
6151.151085,35.31130718,32.5291697,-194,"eocene_Base","Source","NN'",NA
6161,35.31130718,32.5291697,-265.226,"eocene_Base","linear","NN'",NA
7124,35.30772976,32.5209089,-205.76,"eocene_Base","linear","NN'",NA
11042,35.28914441,32.48923541,-229.44,"eocene_Base","linear","NN'",NA
11046.93434,35.28914441,32.48923541,-112,"eocene_Base","Source","NN'",NA
11636.15087,35.28614363,32.48455268,-124,"eocene_Base","Source","NN'",NA
12225.62647,35.28314316,32.47986987,-128,"eocene_Base","Source","NN'",NA
12815.3254,35.280143,32.475187,-92,"eocene_Base","Source","NN'",NA
13453.47467,35.27805286,32.4696965,-41,"eocene_Base","Source","NN'",NA
14091.90371,35.27596297,32.46420596,97,"eocene_Base","Source","NN'",NA
14730.57614,35.27387334,32.45871538,88,"eocene_Base","Source","NN'",NA
15369.46161,35.27178396,32.45322478,90,"eocene_Base","Source","NN'",NA
16008.53462,35.26969484,32.44773413,77,"eocene_Base","Source","NN'",NA
16647.77357,35.26760597,32.44224346,10,"eocene_Base","Source","NN'",NA
17287.16005,35.26551736,32.43675275,-42,"eocene_Base","Source","NN'",NA
17926.67828,35.263429,32.431262,27,"eocene_Base","Source","NN'",NA
18764.94573,35.25956776,32.42444794,118,"eocene_Base","Source","NN'",NA
19603.35274,35.2557071,32.41763377,146,"eocene_Base","Source","NN'",NA
20441.88215,35.25184702,32.41081948,206,"eocene_Base","Source","NN'",NA
21280.51949,35.24798753,32.40400507,244,"eocene_Base","Source","NN'",NA
22119.25248,35.24412862,32.39719054,290,"eocene_Base","Source","NN'",NA
22958.07063,35.24027029,32.3903759,269,"eocene_Base","Source","NN'",NA
23796.96495,35.23641255,32.38356114,362,"eocene_Base","Source","NN'",NA
23797,35.23641255,32.38356114,206.66375,"eocene_Base","linear","NN'",NA
24639,35.23255538,32.37674626,183.64,"eocene_Base","linear","NN'",NA
26308,35.2248428,32.36311615,187.1533333,"eocene_Base","linear","NN'",NA
28827,35.21327829,32.3426701,277.836,"eocene_Base","linear","NN'",NA
30516,35.20557152,32.32903882,313.885,"eocene_Base","linear","NN'",NA
31842,35.20010414,32.31805672,307.31,"eocene_Base","linear","NN'",NA
32320.3611,35.19848942,32.31389041,516,"eocene_Base","Source","NN'",NA
32805.91568,35.19687486,32.30972409,526,"eocene_Base","Source","NN'",NA
33291.52682,35.19526044,32.30555774,489,"eocene_Base","Source","NN'",NA
33777.19208,35.19364617,32.30139138,470,"eocene_Base","Source","NN'",NA
34262.90916,35.19203205,32.29722499,NA,"eocene_Base","Source","NN'",NA
34748.67587,35.19041808,32.29305858,NA,"eocene_Base","Source","NN'",NA
35234.49018,35.18880425,32.28889216,NA,"eocene_Base","Source","NN'",NA
35720.35013,35.18719058,32.28472571,NA,"eocene_Base","Source","NN'",NA
36206.25389,35.18557705,32.28055924,NA,"eocene_Base","Source","NN'",NA
36692.19972,35.18396367,32.27639275,NA,"eocene_Base","Source","NN'",NA
37178.18597,35.18235044,32.27222624,NA,"eocene_Base","Source","NN'",NA
37664.21108,35.18073736,32.26805971,NA,"eocene_Base","Source","NN'",NA
38150.27356,35.17912442,32.26389316,NA,"eocene_Base","Source","NN'",NA
38636.372,35.17751164,32.25972659,NA,"eocene_Base","Source","NN'",NA
39122.50505,35.175899,32.25556,NA,"eocene_Base","Source","NN'",NA
39871.86794,35.17313553,32.24923434,NA,"eocene_Base","Source","NN'",NA
40621.24896,35.17037244,32.24290861,NA,"eocene_Base","Source","NN'",NA
41370.64712,35.16760974,32.23658283,NA,"eocene_Base","Source","NN'",NA
42120.0615,35.16484742,32.23025698,NA,"eocene_Base","Source","NN'",NA
42869.49126,35.16208549,32.22393108,NA,"eocene_Base","Source","NN'",NA
43618.93561,35.15932394,32.21760511,NA,"eocene_Base","Source","NN'",NA
44368.3938,35.15656278,32.21127909,NA,"eocene_Base","Source","NN'",NA
45117.86514,35.153802,32.204953,NA,"eocene_Base","Source","NN'",NA
0,35.324708,32.597715,NA,"eocene_Base","Source","OO'",NA
423.9272253,35.32279247,32.59426095,NA,"eocene_Base","Source","OO'",NA
847.8544506,35.32087708,32.59080687,NA,"eocene_Base","Source","OO'",NA
1271.781676,35.31896184,32.58735276,NA,"eocene_Base","Source","OO'",NA
1695.708901,35.31704675,32.58389862,NA,"eocene_Base","Source","OO'",NA
2119.636127,35.31513181,32.58044446,NA,"eocene_Base","Source","OO'",NA
2543.563352,35.31321701,32.57699026,NA,"eocene_Base","Source","OO'",NA
2967.490577,35.31130236,32.57353604,NA,"eocene_Base","Source","OO'",NA
3391.417802,35.30938786,32.57008178,NA,"eocene_Base","Source","OO'",NA
3812,35.30747351,32.5666275,-162.29,"eocene_Base","linear","OO'",NA
6778,35.29407716,32.54244671,-238.3025,"eocene_Base","linear","OO'",NA
7212,35.29216398,32.53899219,-219.72,"eocene_Base","linear","OO'",NA
8896,35.28451275,32.52517384,-202.825,"eocene_Base","linear","OO'",NA
9331,35.28260031,32.52171919,-229.8533333,"eocene_Base","linear","OO'",NA
10169,35.27877587,32.51480978,-242.1,"eocene_Base","linear","OO'",NA
10603,35.27686388,32.51135503,-197.76,"eocene_Base","linear","OO'",NA
11436,35.27304032,32.50444545,-167.36,"eocene_Base","linear","OO'",NA
12717,35.26730609,32.49408087,-169.89,"eocene_Base","linear","OO'",NA
13143,35.26539497,32.49062595,-162.29,"eocene_Base","linear","OO'",NA
19099,35.24374643,32.44007557,158.47,"eocene_Base","linear","OO'",NA
21200,35.23556049,32.42260813,189.89,"eocene_Base","linear","OO'",NA
22546,35.23063792,32.41119351,202.56,"eocene_Base","linear","OO'",NA
23052.08453,35.228989,32.406766,NA,"eocene_Base","Source","OO'",NA
23746.61435,35.22637284,32.40091878,NA,"eocene_Base","Source","OO'",NA
24441.17235,35.22375701,32.39507151,NA,"eocene_Base","Source","OO'",NA
25135.7562,35.22114153,32.38922418,NA,"eocene_Base","Source","OO'",NA
25830.3638,35.21852638,32.38337679,NA,"eocene_Base","Source","OO'",NA
26524.9933,35.21591158,32.37752936,NA,"eocene_Base","Source","OO'",NA
27219.64301,35.21329711,32.37168187,NA,"eocene_Base","Source","OO'",NA
27914.31143,35.21068298,32.36583432,NA,"eocene_Base","Source","OO'",NA
28608.99719,35.20806918,32.35998672,NA,"eocene_Base","Source","OO'",NA
29303.69906,35.20545573,32.35413907,NA,"eocene_Base","Source","OO'",NA
29998.41593,35.20284261,32.34829137,NA,"eocene_Base","Source","OO'",NA
30693.14676,35.20022983,32.34244361,NA,"eocene_Base","Source","OO'",NA
31387.89065,35.19761739,32.33659579,NA,"eocene_Base","Source","OO'",NA
32082.64673,35.19500529,32.33074793,NA,"eocene_Base","Source","OO'",NA
32777.41423,35.19239352,32.3249,NA,"eocene_Base","Source","OO'",NA
33472.19244,35.18978209,32.31905203,NA,"eocene_Base","Source","OO'",NA
34166.98071,35.187171,32.313204,494,"eocene_Base","Source","OO'",NA
34897.18672,35.18342107,32.30740501,524,"eocene_Base","Source","OO'",NA
35627.58316,35.17967162,32.30160591,NA,"eocene_Base","Source","OO'",NA
36358.15856,35.17592265,32.29580671,NA,"eocene_Base","Source","OO'",NA
37088.90235,35.17217416,32.29000739,NA,"eocene_Base","Source","OO'",NA
37819.80476,35.16842615,32.28420796,NA,"eocene_Base","Source","OO'",NA
38550.85677,35.16467862,32.27840841,NA,"eocene_Base","Source","OO'",NA
39282.05003,35.16093157,32.27260876,NA,"eocene_Base","Source","OO'",NA
40013.3768,35.157185,32.266809,NA,"eocene_Base","Source","OO'",NA
0,35.154429,32.3145,NA,"eocene_Base","Source","PP'",NA
301.5997107,35.15742624,32.31353024,NA,"eocene_Base","Source","PP'",NA
603,35.16042342,32.31256042,410.89,"eocene_Base","linear","PP'",NA
1216,35.16641758,32.31062055,427.45,"eocene_Base","linear","PP'",NA
1499,35.16941456,32.30965051,433.665,"eocene_Base","linear","PP'",NA
2102,35.17540834,32.30771022,450.23,"eocene_Base","linear","PP'",NA
2422,35.17840513,32.30673997,466.8,"eocene_Base","linear","PP'",NA
2714.397397,35.18140186,32.30576965,476,"eocene_Base","Source","PP'",NA
3015.997107,35.18439852,32.30479925,NA,"eocene_Base","Source","PP'",NA
3317.596818,35.18739512,32.30382879,NA,"eocene_Base","Source","PP'",NA
3619.196529,35.19039165,32.30285826,480,"eocene_Base","Source","PP'",NA
3912,35.19338813,32.30188765,462.66,"eocene_Base","linear","PP'",NA
4212,35.19638453,32.30091697,443.1342857,"eocene_Base","linear","PP'",NA
6041,35.21436162,32.29509143,357.0466667,"eocene_Base","linear","PP'",NA
6341,35.21735758,32.29412026,342.55,"eocene_Base","linear","PP'",NA
6626,35.22035347,32.29314901,338.41,"eocene_Base","linear","PP'",NA
8740,35.24132293,32.28634834,301.13,"eocene_Base","linear","PP'",NA
9040,35.24431831,32.28537653,298.4685714,"eocene_Base","linear","PP'",NA
9340,35.24731362,32.28440465,295.8071429,"eocene_Base","linear","PP'",NA
10248,35.25629918,32.28148859,274.21,"eocene_Base","linear","PP'",NA
10548,35.25929424,32.28051643,262.5625,"eocene_Base","linear","PP'",NA
10848,35.26228923,32.27954419,250.915,"eocene_Base","linear","PP'",NA
14788,35.30121832,32.26689874,190.69,"eocene_Base","linear","PP'",NA
15088,35.30421241,32.26592552,182.41,"eocene_Base","linear","PP'",NA
16887,35.32217563,32.2600847,174.82,"eocene_Base","linear","PP'",NA
17187,35.32516928,32.25911099,183.1,"eocene_Base","linear","PP'",NA
17191.18351,35.32516928,32.25911099,NA,"eocene_Base","Source","PP'",NA
17492.78322,35.32816286,32.2581372,NA,"eocene_Base","Source","PP'",NA
17794.38293,35.33115638,32.25716334,NA,"eocene_Base","Source","PP'",NA
18095.98264,35.33414983,32.25618942,NA,"eocene_Base","Source","PP'",NA
18397.58235,35.33714322,32.25521542,NA,"eocene_Base","Source","PP'",NA
18699.18207,35.34013654,32.25424135,NA,"eocene_Base","Source","PP'",NA
19000.78178,35.3431298,32.25326721,NA,"eocene_Base","Source","PP'",NA
19302.38149,35.346123,32.252293,NA,"eocene_Base","Source","PP'",NA
0,35.175914,32.25623,NA,"eocene_Base","Source","QQ'",NA
238.757226,35.17837893,32.25571502,NA,"eocene_Base","Source","QQ'",NA
477.5144519,35.18084383,32.2552,NA,"eocene_Base","Source","QQ'",NA
716.2716779,35.1833087,32.25468492,NA,"eocene_Base","Source","QQ'",NA
955.0289038,35.18577355,32.2541698,NA,"eocene_Base","Source","QQ'",NA
1193.78613,35.18823836,32.25365463,NA,"eocene_Base","Source","QQ'",NA
1432.543356,35.19070315,32.25313942,NA,"eocene_Base","Source","QQ'",NA
1671.300582,35.19316791,32.25262415,NA,"eocene_Base","Source","QQ'",NA
1910.057808,35.19563265,32.25210884,NA,"eocene_Base","Source","QQ'",NA
2148.815034,35.19809735,32.25159348,NA,"eocene_Base","Source","QQ'",NA
2387.57226,35.20056203,32.25107807,NA,"eocene_Base","Source","QQ'",NA
2393,35.20056203,32.25107807,424.9,"eocene_Base","linear","QQ'",NA
2860,35.2054913,32.25004711,375.12,"eocene_Base","linear","QQ'",NA
3113,35.20795589,32.24953156,373.308,"eocene_Base","linear","QQ'",NA
3581,35.212885,32.24850031,357.02,"eocene_Base","linear","QQ'",NA
4056,35.21781399,32.24746887,349.2542857,"eocene_Base","linear","QQ'",NA
4307,35.22027844,32.24695308,344.19,"eocene_Base","linear","QQ'",NA
5006,35.22767163,32.24540542,347.9666667,"eocene_Base","linear","QQ'",NA
5736,35.23506457,32.24385733,361.5375,"eocene_Base","linear","QQ'",NA
5965,35.23752883,32.2433412,375.12,"eocene_Base","linear","QQ'",NA
6209,35.23999306,32.24282503,375.12,"eocene_Base","linear","QQ'",NA
7406,35.25231378,32.24024344,363.8,"eocene_Base","linear","QQ'",NA
8113,35.25970588,32.23869392,357.02,"eocene_Base","linear","QQ'",NA
9317,35.27202549,32.23611042,350.23,"eocene_Base","linear","QQ'",NA
9783,35.27695313,32.23507668,354.7533333,"eocene_Base","linear","QQ'",NA
10023,35.27941692,32.23455974,373.985,"eocene_Base","linear","QQ'",NA
10740,35.28680809,32.23300864,424.9,"eocene_Base","linear","QQ'",NA
10993,35.28927176,32.23249151,424.9,"eocene_Base","linear","QQ'",NA
11454,35.29419901,32.23145711,424.9,"eocene_Base","linear","QQ'",NA
11460.34685,35.29419901,32.23145711,546,"eocene_Base","Source","QQ'",NA
11699.10407,35.2966626,32.23093983,545,"eocene_Base","Source","QQ'",NA
11937.8613,35.29912615,32.23042251,515,"eocene_Base","Source","QQ'",NA
12176.61852,35.30158968,32.22990514,497,"eocene_Base","Source","QQ'",NA
12415.37575,35.30405318,32.22938773,NA,"eocene_Base","Source","QQ'",NA
12654.13298,35.30651666,32.22887026,NA,"eocene_Base","Source","QQ'",NA
12892.8902,35.3089801,32.22835275,NA,"eocene_Base","Source","QQ'",NA
13131.64743,35.31144352,32.22783519,NA,"eocene_Base","Source","QQ'",NA
13370.40465,35.3139069,32.22731758,NA,"eocene_Base","Source","QQ'",NA
13609.16188,35.31637026,32.22679993,NA,"eocene_Base","Source","QQ'",NA
13847.91911,35.3188336,32.22628222,NA,"eocene_Base","Source","QQ'",NA
14086.67633,35.3212969,32.22576447,NA,"eocene_Base","Source","QQ'",NA
14325.43356,35.32376018,32.22524667,NA,"eocene_Base","Source","QQ'",NA
14564.19078,35.32622342,32.22472883,NA,"eocene_Base","Source","QQ'",NA
14802.94801,35.32868664,32.22421093,NA,"eocene_Base","Source","QQ'",NA
15041.70524,35.33114984,32.22369299,NA,"eocene_Base","Source","QQ'",NA
15280.46246,35.333613,32.223175,NA,"eocene_Base","Source","QQ'",NA
0,35.204549,32.334553,NA,"eocene_Base","Source","SS'",NA
189.075987,35.20654077,32.33430986,NA,"eocene_Base","Source","SS'",NA
378.1519741,35.20853252,32.33406669,NA,"eocene_Base","Source","SS'",NA
567.2279611,35.21052427,32.33382349,NA,"eocene_Base","Source","SS'",NA
756.3039482,35.21251601,32.33358025,NA,"eocene_Base","Source","SS'",NA
945.3799352,35.21450773,32.33333699,NA,"eocene_Base","Source","SS'",NA
1134.455922,35.21649945,32.33309369,NA,"eocene_Base","Source","SS'",NA
1323.531909,35.21849115,32.33285036,NA,"eocene_Base","Source","SS'",NA
1512.607896,35.22048284,32.332607,NA,"eocene_Base","Source","SS'",NA
1701.683883,35.22247452,32.33236361,NA,"eocene_Base","Source","SS'",NA
1890.75987,35.2244662,32.33212019,NA,"eocene_Base","Source","SS'",NA
2079.835857,35.22645786,32.33187674,NA,"eocene_Base","Source","SS'",NA
2266,35.22844951,32.33163325,361.98,"eocene_Base","linear","SS'",NA
3016,35.236416,32.330659,342.2618182,"eocene_Base","linear","SS'",NA
4851,35.25454467,32.32354515,283.9766667,"eocene_Base","linear","SS'",NA
6201,35.26772738,32.31836981,210.3416667,"eocene_Base","linear","SS'",NA
6875,35.27431816,32.31578162,194.45375,"eocene_Base","linear","SS'",NA
8398,35.28914605,32.30995696,187.31625,"eocene_Base","linear","SS'",NA
10111,35.30561925,32.30348307,183.89,"eocene_Base","linear","SS'",NA
12147,35.32538398,32.29571159,136.3233333,"eocene_Base","linear","SS'",NA
13341,35.33691184,32.2911768,128.52,"eocene_Base","linear","SS'",NA
13341.25926,35.33691184,32.2911768,161,"eocene_Base","Source","SS'",NA
13511.63837,35.33855858,32.29052889,161,"eocene_Base","Source","SS'",NA
13682.02637,35.3402053,32.28988096,161,"eocene_Base","Source","SS'",NA
13852.42295,35.341852,32.289233,151,"eocene_Base","Source","SS'",NA
14023.88626,35.3432947,32.28812194,151,"eocene_Base","Source","SS'",NA
14195.64932,35.34473737,32.28701085,145,"eocene_Base","Source","SS'",NA
14367.70138,35.34618,32.28589976,140,"eocene_Base","Source","SS'",NA
14540.03218,35.3476226,32.28478864,134,"eocene_Base","Source","SS'",NA
14712.63193,35.34906516,32.28367751,NA,"eocene_Base","Source","SS'",NA
14885.49127,35.35050769,32.28256637,NA,"eocene_Base","Source","SS'",NA
15058.60126,35.35195018,32.2814552,NA,"eocene_Base","Source","SS'",NA
15231.95336,35.35339263,32.28034402,NA,"eocene_Base","Source","SS'",NA
15405.5394,35.35483505,32.27923283,NA,"eocene_Base","Source","SS'",NA
15579.35155,35.35627744,32.27812162,NA,"eocene_Base","Source","SS'",NA
15753.38232,35.35771978,32.27701039,NA,"eocene_Base","Source","SS'",NA
15927.62456,35.3591621,32.27589914,NA,"eocene_Base","Source","SS'",NA
16102.0714,35.36060438,32.27478788,NA,"eocene_Base","Source","SS'",NA
16276.71626,35.36204662,32.2736766,NA,"eocene_Base","Source","SS'",NA
16451.55283,35.36348883,32.27256531,NA,"eocene_Base","Source","SS'",NA
16626.57506,35.364931,32.271454,NA,"eocene_Base","Source","SS'",NA
0,35.563111,32.298828,NA,"eocene_Base","Source","TT'",NA
135.7280236,35.56213123,32.29793131,NA,"eocene_Base","Source","TT'",NA
271.4560473,35.56115148,32.29703461,NA,"eocene_Base","Source","TT'",NA
407.1840709,35.56017175,32.2961379,NA,"eocene_Base","Source","TT'",NA
542.9120945,35.55919203,32.29524118,NA,"eocene_Base","Source","TT'",NA
678.6401182,35.55821234,32.29434446,NA,"eocene_Base","Source","TT'",NA
812,35.55723267,32.29344773,-300.68,"eocene_Base","linear","TT'",NA
2034,35.54841648,32.28537681,-321.9425,"eocene_Base","linear","TT'",NA
4853,35.52742879,32.26741722,-104.56,"eocene_Base","linear","TT'",NA
4945,35.52662862,32.26673465,-104.56,"eocene_Base","linear","TT'",NA
5918,35.51942761,32.26059123,-25.424,"eocene_Base","linear","TT'",NA
6018,35.51862756,32.2599086,-23.342,"eocene_Base","linear","TT'",NA
6118,35.51782752,32.25922597,-21.26,"eocene_Base","linear","TT'",NA
6659,35.5138275,32.25581274,-35.14,"eocene_Base","linear","TT'",NA
6759,35.51302754,32.25513007,-40.34666667,"eocene_Base","linear","TT'",NA
7723,35.50582837,32.24898589,-64.65,"eocene_Base","linear","TT'",NA
8265,35.50182926,32.24557227,20.39,"eocene_Base","linear","TT'",NA
8365,35.50102947,32.24488953,34.275,"eocene_Base","linear","TT'",NA
8369.016734,35.50102947,32.24488953,66,"eocene_Base","Source","TT'",NA
8475.881008,35.50022969,32.24420679,53,"eocene_Base","Source","TT'",NA
8582.745395,35.49942993,32.24352404,52,"eocene_Base","Source","TT'",NA
8689.609889,35.49863018,32.24284129,54,"eocene_Base","Source","TT'",NA
8796.474488,35.49783044,32.24215853,NA,"eocene_Base","Source","TT'",NA
8903.339188,35.49703071,32.24147577,NA,"eocene_Base","Source","TT'",NA
9010.203984,35.496231,32.240793,NA,"eocene_Base","Source","TT'",NA
9130.945584,35.4958773,32.23957213,NA,"eocene_Base","Source","TT'",NA
9252.223,35.49552362,32.23835126,NA,"eocene_Base","Source","TT'",NA
9374.015434,35.49516994,32.23713039,16,"eocene_Base","Source","TT'",NA
9496.303071,35.49481627,32.23590952,8,"eocene_Base","Source","TT'",NA
9619.067024,35.49446261,32.23468865,11,"eocene_Base","Source","TT'",NA
9742.289287,35.49410896,32.23346778,0,"eocene_Base","Source","TT'",NA
9858,35.49375533,32.23224691,-108.03,"eocene_Base","linear","TT'",NA
10125,35.49304808,32.22980516,-121.9166667,"eocene_Base","linear","TT'",NA
10239,35.49269446,32.22858428,-128.86,"eocene_Base","linear","TT'",NA
10876,35.49092655,32.22247988,-134.07,"eocene_Base","linear","TT'",NA
11166,35.48955636,32.22005684,-80.27,"eocene_Base","linear","TT'",NA
11324.66229,35.48853976,32.21885468,31,"eocene_Base","Source","TT'",NA
11488.85046,35.48752318,32.21765251,40,"eocene_Base","Source","TT'",NA
11653.04354,35.48650662,32.21645033,77,"eocene_Base","Source","TT'",NA
11817.24131,35.48549009,32.21524814,105,"eocene_Base","Source","TT'",NA
11981.4436,35.48447359,32.21404595,118,"eocene_Base","Source","TT'",NA
12145.65021,35.48345712,32.21284374,118,"eocene_Base","Source","TT'",NA
12309.86098,35.48244067,32.21164153,138,"eocene_Base","Source","TT'",NA
12474.07573,35.48142425,32.21043931,112,"eocene_Base","Source","TT'",NA
12638.29432,35.48040786,32.20923708,141,"eocene_Base","Source","TT'",NA
12802.51659,35.47939149,32.20803485,134,"eocene_Base","Source","TT'",NA
12966.74241,35.47837515,32.2068326,134,"eocene_Base","Source","TT'",NA
13130.97164,35.47735884,32.20563035,134,"eocene_Base","Source","TT'",NA
13295.20416,35.47634255,32.20442809,6,"eocene_Base","Source","TT'",NA
13459.43984,35.47532629,32.20322582,6,"eocene_Base","Source","TT'",NA
13623.67858,35.47431006,32.20202354,6,"eocene_Base","Source","TT'",NA
13787.92025,35.47329386,32.20082125,-3,"eocene_Base","Source","TT'",NA
13952.16477,35.47227768,32.19961896,-44,"eocene_Base","Source","TT'",NA
14106,35.47126153,32.19841666,-64.65,"eocene_Base","linear","TT'",NA
14288,35.4702454,32.19721435,-88.945,"eocene_Base","linear","TT'",NA
14449,35.4692293,32.19601203,-113.24,"eocene_Base","linear","TT'",NA
14931,35.46618117,32.19240503,-201.75,"eocene_Base","linear","TT'",NA
15262,35.46414922,32.19000032,-217.37,"eocene_Base","linear","TT'",NA
16096,35.4590698,32.18398841,-259.03,"eocene_Base","linear","TT'",NA
16363,35.45749397,32.18181882,-260.76,"eocene_Base","linear","TT'",NA
16480,35.45693396,32.18085164,-253.82,"eocene_Base","linear","TT'",NA
17895,35.45021469,32.16924525,-153.16,"eocene_Base","linear","TT'",NA
17898,35.45021469,32.16924525,-153.16,"eocene_Base","linear","TT'",NA
17899.03698,35.45021469,32.16924525,-125,"eocene_Base","Source","TT'",NA
18016.90248,35.44965483,32.16827803,-84,"eocene_Base","Source","TT'",NA
18134.79289,35.44909498,32.16731082,-84,"eocene_Base","Source","TT'",NA
18252.70771,35.44853514,32.1663436,-84,"eocene_Base","Source","TT'",NA
18370.64649,35.44797531,32.16537637,-110,"eocene_Base","Source","TT'",NA
18488.60875,35.4474155,32.16440915,-110,"eocene_Base","Source","TT'",NA
18606.59406,35.4468557,32.16344192,-110,"eocene_Base","Source","TT'",NA
18724.60198,35.44629591,32.16247469,-145,"eocene_Base","Source","TT'",NA
18842.63208,35.44573613,32.16150746,NA,"eocene_Base","Source","TT'",NA
18960.68395,35.44517636,32.16054022,NA,"eocene_Base","Source","TT'",NA
19078.75719,35.44461661,32.15957299,NA,"eocene_Base","Source","TT'",NA
19196.8514,35.44405687,32.15860575,NA,"eocene_Base","Source","TT'",NA
19314.96619,35.44349714,32.1576385,NA,"eocene_Base","Source","TT'",NA
19433.1012,35.44293742,32.15667126,NA,"eocene_Base","Source","TT'",NA
19551.25605,35.44237771,32.15570401,NA,"eocene_Base","Source","TT'",NA
19669.43039,35.44181801,32.15473676,NA,"eocene_Base","Source","TT'",NA
19787.62387,35.44125833,32.15376951,NA,"eocene_Base","Source","TT'",NA
19905.83614,35.44069866,32.15280226,NA,"eocene_Base","Source","TT'",NA
20024.06688,35.440139,32.151835,NA,"eocene_Base","Source","TT'",NA
0,35.345601,32.265399,NA,"eocene_Base","Source","UU'",NA
144.0692458,35.34691533,32.26473302,NA,"eocene_Base","Source","UU'",NA
288.1384917,35.34822964,32.26406703,NA,"eocene_Base","Source","UU'",NA
432.2077375,35.34954393,32.26340103,NA,"eocene_Base","Source","UU'",NA
576.2769833,35.3508582,32.26273501,NA,"eocene_Base","Source","UU'",NA
720.3462292,35.35217246,32.26206898,NA,"eocene_Base","Source","UU'",NA
864.415475,35.35348669,32.26140294,NA,"eocene_Base","Source","UU'",NA
1008.484721,35.35480091,32.26073688,NA,"eocene_Base","Source","UU'",NA
1152.553967,35.3561151,32.26007081,NA,"eocene_Base","Source","UU'",NA
1296.623213,35.35742928,32.25940472,NA,"eocene_Base","Source","UU'",NA
1440.692458,35.35874343,32.25873862,NA,"eocene_Base","Source","UU'",NA
1584.761704,35.36005757,32.25807251,NA,"eocene_Base","Source","UU'",NA
1728.83095,35.36137169,32.25740638,NA,"eocene_Base","Source","UU'",NA
1872.900196,35.36268579,32.25674024,NA,"eocene_Base","Source","UU'",NA
2016.969442,35.36399987,32.25607409,NA,"eocene_Base","Source","UU'",NA
2161.038688,35.36531393,32.25540792,NA,"eocene_Base","Source","UU'",NA
2305.107933,35.36662797,32.25474174,NA,"eocene_Base","Source","UU'",NA
2449.177179,35.36794199,32.25407555,NA,"eocene_Base","Source","UU'",NA
2593.246425,35.36925599,32.25340934,NA,"eocene_Base","Source","UU'",NA
2737.315671,35.37056998,32.25274312,NA,"eocene_Base","Source","UU'",NA
2881.384917,35.37188394,32.25207688,NA,"eocene_Base","Source","UU'",NA
3025.454163,35.37319788,32.25141063,NA,"eocene_Base","Source","UU'",NA
3169.523408,35.37451181,32.25074437,NA,"eocene_Base","Source","UU'",NA
3313.592654,35.37582571,32.2500781,NA,"eocene_Base","Source","UU'",NA
3457.6619,35.3771396,32.24941181,NA,"eocene_Base","Source","UU'",NA
3601.731146,35.37845347,32.2487455,NA,"eocene_Base","Source","UU'",NA
3745.800392,35.37976732,32.24807919,NA,"eocene_Base","Source","UU'",NA
3889.869638,35.38108115,32.24741286,NA,"eocene_Base","Source","UU'",NA
4033.938883,35.38239495,32.24674651,NA,"eocene_Base","Source","UU'",NA
4178.008129,35.38370875,32.24608015,NA,"eocene_Base","Source","UU'",NA
4322.077375,35.38502252,32.24541378,NA,"eocene_Base","Source","UU'",NA
4466.146621,35.38633627,32.2447474,NA,"eocene_Base","Source","UU'",NA
4610.215867,35.38765,32.244081,NA,"eocene_Base","Source","UU'",NA
4798.870526,35.38901473,32.24271451,NA,"eocene_Base","Source","UU'",NA
4988.321304,35.39037942,32.241348,NA,"eocene_Base","Source","UU'",NA
5178.480825,35.39174407,32.23998148,NA,"eocene_Base","Source","UU'",NA
5369.273787,35.39310867,32.23861495,NA,"eocene_Base","Source","UU'",NA
5560.634988,35.39447324,32.2372484,NA,"eocene_Base","Source","UU'",NA
5752.507719,35.39583776,32.23588183,NA,"eocene_Base","Source","UU'",NA
5944.84245,35.39720225,32.23451525,NA,"eocene_Base","Source","UU'",NA
6137.59575,35.39856669,32.23314866,NA,"eocene_Base","Source","UU'",NA
6330.729384,35.39993109,32.23178205,NA,"eocene_Base","Source","UU'",NA
6524.209577,35.40129545,32.23041542,NA,"eocene_Base","Source","UU'",NA
6718.006385,35.40265977,32.22904879,NA,"eocene_Base","Source","UU'",NA
6912.093178,35.40402405,32.22768213,NA,"eocene_Base","Source","UU'",NA
7106.446195,35.40538828,32.22631547,NA,"eocene_Base","Source","UU'",NA
7301.044177,35.40675248,32.22494878,NA,"eocene_Base","Source","UU'",NA
7495.868045,35.40811664,32.22358209,NA,"eocene_Base","Source","UU'",NA
7690.900632,35.40948075,32.22221538,NA,"eocene_Base","Source","UU'",NA
7886.126454,35.41084482,32.22084865,NA,"eocene_Base","Source","UU'",NA
8081.531506,35.41220886,32.21948191,NA,"eocene_Base","Source","UU'",NA
8277.103094,35.41357285,32.21811515,NA,"eocene_Base","Source","UU'",NA
8472.829686,35.4149368,32.21674838,NA,"eocene_Base","Source","UU'",NA
8668.700784,35.41630071,32.2153816,NA,"eocene_Base","Source","UU'",NA
8864.706808,35.41766457,32.2140148,NA,"eocene_Base","Source","UU'",NA
9060.839003,35.4190284,32.21264798,NA,"eocene_Base","Source","UU'",NA
9257.089347,35.42039219,32.21128116,NA,"eocene_Base","Source","UU'",NA
